"depvar","income","agehed","rooms","region","ic","oc","idx.household","idx.heating"
FALSE,6,65,2,"ncostl", 816.93,133.470,669,gr
FALSE,6,65,2,"ncostl", 826.26,192.950,669,hp
FALSE,3,40,4,"mountn", 898.77,437.470,670,ec
FALSE,3,40,4,"mountn",1068.30,395.290,670,er
TRUE,3,40,4,"mountn", 693.18,162.640,670,gc
FALSE,3,40,4,"mountn", 856.47,149.260,670,gr
FALSE,3,40,4,"mountn", 984.17,198.910,670,hp
FALSE,3,50,4,"mountn", 967.99,557.500,671,ec
FALSE,3,50,4,"mountn",1038.80,430.400,671,er
TRUE,3,50,4,"mountn", 860.56,183.070,671,gc
FALSE,3,50,4,"mountn", 961.14,171.300,671,gr
FALSE,3,50,4,"mountn",1089.90,238.550,671,hp
FALSE,6,40,6,"scostl", 886.90,531.350,672,ec
FALSE,6,40,6,"scostl",1071.40,445.550,672,er
TRUE,6,40,6,"scostl", 919.09,190.120,672,gc
FALSE,6,40,6,"scostl", 944.30,171.390,672,gr
FALSE,6,40,6,"scostl",1205.60,229.340,672,hp
FALSE,4,40,5,"scostl", 847.18,508.040,673,ec
FALSE,4,40,5,"scostl",1006.70,455.370,673,er
TRUE,4,40,5,"scostl", 894.80,171.380,673,gc
FALSE,4,40,5,"scostl", 968.38,181.730,673,gr
FALSE,4,40,5,"scostl",1079.80,201.830,673,hp
FALSE,4,50,7,"scostl", 849.72,332.260,674,ec
FALSE,4,50,7,"scostl", 769.29,353.190,674,er
TRUE,4,50,7,"scostl", 628.61,162.060,674,gc
FALSE,4,50,7,"scostl", 845.36,129.580,674,gr
FALSE,4,50,7,"scostl", 910.31,228.160,674,hp
FALSE,2,35,3,"scostl", 856.24,564.500,675,ec
FALSE,2,35,3,"scostl",1070.40,482.150,675,er
TRUE,2,35,3,"scostl", 785.96,183.030,675,gc
FALSE,2,35,3,"scostl",1005.40,185.130,675,gr
FALSE,2,35,3,"scostl",1247.90,238.530,675,hp
TRUE,5,55,5,"valley", 642.63,412.340,676,ec
FALSE,5,55,5,"valley", 731.88,326.780,676,er
FALSE,5,55,5,"valley", 693.74,154.090,676,gc
FALSE,5,55,5,"valley", 995.11,122.400,676,gr
FALSE,5,55,5,"valley", 764.26,165.630,676,hp
FALSE,4,55,2,"ncostl", 866.05,485.000,677,ec
FALSE,4,55,2,"ncostl",1015.10,358.620,677,er
TRUE,4,55,2,"ncostl", 774.86,137.550,677,gc
FALSE,4,55,2,"ncostl", 916.92,148.290,677,gr
FALSE,4,55,2,"ncostl", 979.96,218.840,677,hp
FALSE,6,60,4,"scostl",1055.40,519.260,678,ec
FALSE,6,60,4,"scostl", 810.16,436.890,678,er
FALSE,6,60,4,"scostl", 832.33,152.640,678,gc
TRUE,6,60,4,"scostl", 950.04,161.810,678,gr
FALSE,6,60,4,"scostl",1184.70,221.390,678,hp
TRUE,6,30,3,"scostl", 697.80,424.960,679,ec
FALSE,6,30,3,"scostl", 796.53,380.750,679,er
FALSE,6,30,3,"scostl", 699.28,140.610,679,gc
FALSE,6,30,3,"scostl", 833.54,130.330,679,gr
FALSE,6,30,3,"scostl", 877.50,208.880,679,hp
FALSE,7,25,3,"valley", 908.76,508.060,680,ec
FALSE,7,25,3,"valley", 847.51,498.200,680,er
TRUE,7,25,3,"valley", 964.55,172.970,680,gc
FALSE,7,25,3,"valley",1076.40,159.010,680,gr
FALSE,7,25,3,"valley",1243.50,238.440,680,hp
FALSE,4,65,2,"scostl", 647.81,398.590,681,ec
FALSE,4,65,2,"scostl", 755.58,328.740,681,er
TRUE,4,65,2,"scostl", 597.98,126.780,681,gc
FALSE,4,65,2,"scostl", 805.99,114.090,681,gr
FALSE,4,65,2,"scostl", 787.13,199.780,681,hp
FALSE,2,50,5,"scostl", 936.67,476.520,682,ec
FALSE,2,50,5,"scostl",1081.30,483.740,682,er
TRUE,2,50,5,"scostl", 902.31,182.400,682,gc
FALSE,2,50,5,"scostl", 970.22,147.810,682,gr
FALSE,2,50,5,"scostl",1118.80,222.650,682,hp
FALSE,4,25,5,"scostl", 728.42,467.250,683,ec
TRUE,4,25,5,"scostl", 721.17,374.050,683,er
FALSE,4,25,5,"scostl", 703.55,141.150,683,gc
FALSE,4,25,5,"scostl", 733.99,149.970,683,gr
FALSE,4,25,5,"scostl", 865.10,192.440,683,hp
FALSE,4,60,4,"scostl",1071.60,558.450,684,ec
FALSE,4,60,4,"scostl",1211.30,514.350,684,er
TRUE,4,60,4,"scostl", 992.59,208.110,684,gc
FALSE,4,60,4,"scostl",1268.20,190.440,684,gr
FALSE,4,60,4,"scostl",1337.30,261.850,684,hp
FALSE,3,60,5,"mountn", 841.01,492.380,685,ec
FALSE,3,60,5,"mountn", 882.97,435.430,685,er
FALSE,3,60,5,"mountn", 708.31,175.800,685,gc
TRUE,3,60,5,"mountn",1081.30,151.720,685,gr
FALSE,3,60,5,"mountn",1154.70,215.960,685,hp
FALSE,7,50,7,"scostl", 872.52,567.420,686,ec
FALSE,7,50,7,"scostl",1070.30,455.550,686,er
FALSE,7,50,7,"scostl", 874.42,198.630,686,gc
FALSE,7,50,7,"scostl", 956.61,145.680,686,gr
TRUE,7,50,7,"scostl",1173.10,233.050,686,hp
FALSE,7,30,3,"scostl", 811.59,452.760,687,ec
FALSE,7,30,3,"scostl", 918.63,385.360,687,er
TRUE,7,30,3,"scostl", 613.79,164.800,687,gc
FALSE,7,30,3,"scostl", 988.96,121.270,687,gr
FALSE,7,30,3,"scostl", 897.44,209.280,687,hp
FALSE,5,20,7,"scostl", 832.83,541.930,688,ec
TRUE,5,20,7,"scostl", 980.37,409.150,688,er
FALSE,5,20,7,"scostl", 722.62,159.510,688,gc
FALSE,5,20,7,"scostl", 823.51,153.240,688,gr
FALSE,5,20,7,"scostl", 961.27,215.690,688,hp
FALSE,6,60,6,"ncostl", 805.93,456.940,689,ec
FALSE,6,60,6,"ncostl",1055.30,497.210,689,er
TRUE,6,60,6,"ncostl", 769.08,163.880,689,gc
FALSE,6,60,6,"ncostl", 935.43,125.710,689,gr
FALSE,6,60,6,"ncostl", 925.48,214.820,689,hp
FALSE,5,55,4,"valley", 804.09,481.270,690,ec
FALSE,5,55,4,"valley", 948.80,434.920,690,er
FALSE,5,55,4,"valley", 723.49,170.580,690,gc
TRUE,5,55,4,"valley", 862.54,137.810,690,gr
FALSE,5,55,4,"valley", 988.55,211.730,690,hp
FALSE,6,40,4,"mountn", 757.29,533.540,691,ec
FALSE,6,40,4,"mountn",1057.20,432.110,691,er
TRUE,6,40,4,"mountn", 729.01,159.260,691,gc
FALSE,6,40,4,"mountn", 901.56,146.820,691,gr
FALSE,6,40,4,"mountn",1179.10,223.690,691,hp
FALSE,3,50,4,"valley", 806.64,522.260,692,ec
FALSE,3,50,4,"valley",1035.70,382.730,692,er
FALSE,3,50,4,"valley", 741.37,153.420,692,gc
TRUE,3,50,4,"valley", 957.68,174.080,692,gr
FALSE,3,50,4,"valley", 989.46,202.380,692,hp
FALSE,7,30,2,"ncostl", 989.91,570.330,693,ec
FALSE,7,30,2,"ncostl", 934.70,480.180,693,er
TRUE,7,30,2,"ncostl", 786.69,190.460,693,gc
FALSE,7,30,2,"ncostl", 980.37,174.040,693,gr
FALSE,7,30,2,"ncostl",1117.40,263.630,693,hp
FALSE,5,50,4,"scostl", 735.66,438.260,694,ec
FALSE,5,50,4,"scostl", 935.97,452.580,694,er
TRUE,5,50,4,"scostl", 797.65,170.570,694,gc
FALSE,5,50,4,"scostl", 883.95,150.910,694,gr
FALSE,5,50,4,"scostl", 797.98,186.550,694,hp
FALSE,7,50,6,"scostl", 986.63,506.680,695,ec
FALSE,7,50,6,"scostl",1037.50,468.430,695,er
TRUE,7,50,6,"scostl", 913.19,181.130,695,gc
FALSE,7,50,6,"scostl",1086.60,157.940,695,gr
FALSE,7,50,6,"scostl",1126.50,257.940,695,hp
FALSE,5,40,5,"scostl", 942.38,502.010,696,ec
TRUE,5,40,5,"scostl", 763.22,453.720,696,er
FALSE,5,40,5,"scostl", 828.00,194.110,696,gc
FALSE,5,40,5,"scostl", 954.03,165.310,696,gr
FALSE,5,40,5,"scostl",1009.90,229.600,696,hp
FALSE,5,40,6,"ncostl", 864.34,456.140,697,ec
FALSE,5,40,6,"ncostl", 941.28,420.420,697,er
TRUE,5,40,6,"ncostl", 753.77,187.310,697,gc
FALSE,5,40,6,"ncostl", 998.17,138.310,697,gr
FALSE,5,40,6,"ncostl",1070.60,225.140,697,hp
FALSE,4,60,5,"mountn", 651.13,471.630,698,ec
TRUE,4,60,5,"mountn", 903.40,442.740,698,er
FALSE,4,60,5,"mountn", 824.96,147.900,698,gc
FALSE,4,60,5,"mountn", 757.30,135.630,698,gr
FALSE,4,60,5,"mountn", 991.34,165.320,698,hp
FALSE,5,65,4,"valley", 903.50,494.860,699,ec
FALSE,5,65,4,"valley",1010.30,419.830,699,er
TRUE,5,65,4,"valley", 742.91,161.720,699,gc
FALSE,5,65,4,"valley",1083.60,149.130,699,gr
FALSE,5,65,4,"valley",1091.20,234.180,699,hp
FALSE,4,20,2,"scostl", 859.43,509.410,700,ec
FALSE,4,20,2,"scostl",1079.40,467.430,700,er
TRUE,4,20,2,"scostl", 802.47,187.450,700,gc
FALSE,4,20,2,"scostl", 875.83,147.470,700,gr
FALSE,4,20,2,"scostl",1125.80,218.590,700,hp
FALSE,7,55,3,"valley", 769.25,407.040,701,ec
FALSE,7,55,3,"valley", 989.82,405.880,701,er
TRUE,7,55,3,"valley", 643.26,178.940,701,gc
FALSE,7,55,3,"valley", 710.16,151.650,701,gr
FALSE,7,55,3,"valley", 932.94,176.830,701,hp
FALSE,6,65,5,"scostl", 954.01,564.590,702,ec
FALSE,6,65,5,"scostl",1182.30,522.890,702,er
TRUE,6,65,5,"scostl",1041.90,174.840,702,gc
FALSE,6,65,5,"scostl",1204.80,199.180,702,gr
FALSE,6,65,5,"scostl",1377.10,228.670,702,hp
FALSE,2,35,2,"valley", 813.74,429.650,703,ec
FALSE,2,35,2,"valley", 995.25,355.190,703,er
TRUE,2,35,2,"valley", 618.67,147.060,703,gc
FALSE,2,35,2,"valley", 871.76,130.460,703,gr
FALSE,2,35,2,"valley", 927.47,168.670,703,hp
FALSE,5,40,2,"ncostl", 892.58,415.350,704,ec
FALSE,5,40,2,"ncostl", 936.07,515.090,704,er
TRUE,5,40,2,"ncostl", 733.83,181.580,704,gc
FALSE,5,40,2,"ncostl", 909.52,163.710,704,gr
FALSE,5,40,2,"ncostl",1053.80,252.650,704,hp
FALSE,5,55,2,"valley", 931.25,559.280,705,ec
FALSE,5,55,2,"valley",1165.60,516.850,705,er
TRUE,5,55,2,"valley", 907.20,199.460,705,gc
FALSE,5,55,2,"valley", 951.39,167.060,705,gr
FALSE,5,55,2,"valley",1084.80,255.890,705,hp
FALSE,7,65,6,"ncostl", 894.27,442.370,706,ec
FALSE,7,65,6,"ncostl", 885.07,427.360,706,er
TRUE,7,65,6,"ncostl", 782.29,171.620,706,gc
FALSE,7,65,6,"ncostl", 949.53,159.700,706,gr
FALSE,7,65,6,"ncostl",1104.30,227.490,706,hp
FALSE,4,65,4,"ncostl", 953.21,553.710,707,ec
FALSE,4,65,4,"ncostl",1126.40,506.310,707,er
TRUE,4,65,4,"ncostl", 971.94,192.590,707,gc
FALSE,4,65,4,"ncostl",1007.10,163.230,707,gr
FALSE,4,65,4,"ncostl",1096.60,232.090,707,hp
FALSE,7,45,3,"valley", 997.82,571.470,708,ec
FALSE,7,45,3,"valley",1147.50,518.610,708,er
FALSE,7,45,3,"valley", 994.94,182.990,708,gc
FALSE,7,45,3,"valley",1134.20,188.780,708,gr
TRUE,7,45,3,"valley",1254.20,250.210,708,hp
FALSE,6,35,7,"valley",1014.30,481.120,709,ec
FALSE,6,35,7,"valley",1125.50,480.820,709,er
TRUE,6,35,7,"valley", 854.65,175.700,709,gc
FALSE,6,35,7,"valley",1028.00,170.130,709,gr
FALSE,6,35,7,"valley",1228.70,226.220,709,hp
FALSE,5,40,5,"ncostl", 810.73,415.320,710,ec
FALSE,5,40,5,"ncostl", 955.16,424.200,710,er
TRUE,5,40,5,"ncostl", 764.61,177.660,710,gc
FALSE,5,40,5,"ncostl", 779.63,151.560,710,gr
FALSE,5,40,5,"ncostl",1175.00,188.030,710,hp
FALSE,7,65,3,"scostl", 990.83,491.370,711,ec
FALSE,7,65,3,"scostl",1178.90,505.480,711,er
TRUE,7,65,3,"scostl", 863.04,189.020,711,gc
FALSE,7,65,3,"scostl",1043.10,155.690,711,gr
FALSE,7,65,3,"scostl",1314.10,244.850,711,hp
FALSE,7,45,2,"scostl", 797.85,375.860,712,ec
FALSE,7,45,2,"scostl", 770.68,372.920,712,er
TRUE,7,45,2,"scostl", 571.89,134.600,712,gc
FALSE,7,45,2,"scostl", 733.41,144.220,712,gr
FALSE,7,45,2,"scostl", 877.64,215.110,712,hp
FALSE,6,35,3,"ncostl", 856.09,390.370,713,ec
FALSE,6,35,3,"ncostl", 803.48,399.720,713,er
TRUE,6,35,3,"ncostl", 715.32,165.670,713,gc
FALSE,6,35,3,"ncostl", 711.33,119.850,713,gr
FALSE,6,35,3,"ncostl", 858.88,211.010,713,hp
FALSE,7,40,2,"scostl", 909.60,472.700,714,ec
TRUE,7,40,2,"scostl", 957.06,420.360,714,er
FALSE,7,40,2,"scostl", 836.39,174.590,714,gc
FALSE,7,40,2,"scostl", 917.48,185.390,714,gr
FALSE,7,40,2,"scostl",1121.30,242.650,714,hp
FALSE,6,35,2,"scostl", 865.73,430.490,715,ec
FALSE,6,35,2,"scostl",1148.80,482.670,715,er
TRUE,6,35,2,"scostl", 907.17,185.810,715,gc
FALSE,6,35,2,"scostl", 911.74,174.020,715,gr
FALSE,6,35,2,"scostl",1255.00,205.020,715,hp
TRUE,2,50,6,"valley", 961.10,511.180,716,ec
FALSE,2,50,6,"valley",1051.90,500.780,716,er
FALSE,2,50,6,"valley",1039.00,199.830,716,gc
FALSE,2,50,6,"valley",1084.20,149.390,716,gr
FALSE,2,50,6,"valley",1141.10,266.560,716,hp
FALSE,7,65,4,"ncostl", 693.62,406.130,717,ec
FALSE,7,65,4,"ncostl", 961.04,428.970,717,er
TRUE,7,65,4,"ncostl", 666.31,136.340,717,gc
FALSE,7,65,4,"ncostl", 819.60,134.260,717,gr
FALSE,7,65,4,"ncostl", 931.17,191.150,717,hp
FALSE,5,60,5,"ncostl",1025.50,455.780,718,ec
FALSE,5,60,5,"ncostl",1137.60,499.500,718,er
TRUE,5,60,5,"ncostl", 791.76,185.230,718,gc
FALSE,5,60,5,"ncostl", 911.11,169.740,718,gr
FALSE,5,60,5,"ncostl",1116.20,256.810,718,hp
FALSE,3,55,2,"ncostl",1105.20,548.650,719,ec
FALSE,3,55,2,"ncostl",1204.40,455.560,719,er
FALSE,3,55,2,"ncostl", 911.12,183.820,719,gc
TRUE,3,55,2,"ncostl",1100.30,180.550,719,gr
FALSE,3,55,2,"ncostl",1198.50,252.560,719,hp
TRUE,4,50,3,"scostl", 879.19,575.970,720,ec
FALSE,4,50,3,"scostl",1217.20,502.160,720,er
FALSE,4,50,3,"scostl", 927.58,209.430,720,gc
FALSE,4,50,3,"scostl",1056.70,154.050,720,gr
FALSE,4,50,3,"scostl",1279.00,264.500,720,hp
FALSE,7,65,4,"valley", 908.63,578.140,721,ec
FALSE,7,65,4,"valley", 951.00,476.690,721,er
FALSE,7,65,4,"valley", 796.63,200.820,721,gc
TRUE,7,65,4,"valley",1068.70,179.500,721,gr
FALSE,7,65,4,"valley",1126.30,255.800,721,hp
FALSE,5,45,7,"scostl", 727.02,370.230,722,ec
FALSE,5,45,7,"scostl", 919.33,313.960,722,er
TRUE,5,45,7,"scostl", 654.39,135.320,722,gc
FALSE,5,45,7,"scostl", 767.29,110.760,722,gr
FALSE,5,45,7,"scostl", 859.35,197.280,722,hp
FALSE,3,30,7,"scostl", 797.01,473.350,723,ec
FALSE,3,30,7,"scostl",1033.80,341.090,723,er
TRUE,3,30,7,"scostl", 695.16,161.870,723,gc
FALSE,3,30,7,"scostl", 836.18,118.520,723,gr
FALSE,3,30,7,"scostl", 989.72,203.170,723,hp
FALSE,2,25,6,"ncostl", 745.47,426.450,724,ec
FALSE,2,25,6,"ncostl", 888.24,421.850,724,er
TRUE,2,25,6,"ncostl", 731.04,174.850,724,gc
FALSE,2,25,6,"ncostl", 835.16,144.330,724,gr
FALSE,2,25,6,"ncostl",1020.20,227.450,724,hp
FALSE,2,50,7,"scostl", 809.28,397.970,725,ec
FALSE,2,50,7,"scostl", 983.48,343.450,725,er
FALSE,2,50,7,"scostl", 642.31,152.530,725,gc
TRUE,2,50,7,"scostl", 831.22,138.430,725,gr
FALSE,2,50,7,"scostl", 532.32,187.840,725,hp
FALSE,6,30,3,"valley",1159.30,598.100,726,ec
FALSE,6,30,3,"valley",1360.10,536.890,726,er
FALSE,6,30,3,"valley",1017.00,215.500,726,gc
TRUE,6,30,3,"valley",1143.40,205.710,726,gr
FALSE,6,30,3,"valley",1312.10,303.630,726,hp
FALSE,3,65,2,"mountn", 756.24,408.160,727,ec
FALSE,3,65,2,"mountn", 693.30,349.930,727,er
TRUE,3,65,2,"mountn", 703.64,167.710,727,gc
FALSE,3,65,2,"mountn", 728.62,150.250,727,gr
FALSE,3,65,2,"mountn",1041.10,200.160,727,hp
FALSE,6,25,3,"scostl", 954.62,553.420,728,ec
FALSE,6,25,3,"scostl", 984.76,409.480,728,er
FALSE,6,25,3,"scostl", 924.57,201.800,728,gc
TRUE,6,25,3,"scostl",1000.90,162.970,728,gr
FALSE,6,25,3,"scostl",1166.10,232.460,728,hp
FALSE,5,25,6,"ncostl", 819.22,441.600,729,ec
FALSE,5,25,6,"ncostl",1011.00,499.260,729,er
TRUE,5,25,6,"ncostl", 803.40,198.200,729,gc
FALSE,5,25,6,"ncostl", 898.97,166.450,729,gr
FALSE,5,25,6,"ncostl",1069.20,240.530,729,hp
FALSE,3,55,3,"ncostl", 712.96,416.750,730,ec
FALSE,3,55,3,"ncostl",1061.70,428.230,730,er
TRUE,3,55,3,"ncostl", 659.40,152.600,730,gc
FALSE,3,55,3,"ncostl", 985.27,141.560,730,gr
FALSE,3,55,3,"ncostl",1113.80,226.340,730,hp
FALSE,2,60,6,"scostl", 948.08,526.840,731,ec
FALSE,2,60,6,"scostl",1178.00,562.910,731,er
TRUE,2,60,6,"scostl", 981.38,214.810,731,gc
FALSE,2,60,6,"scostl", 954.73,190.840,731,gr
FALSE,2,60,6,"scostl",1430.20,288.670,731,hp
FALSE,7,35,2,"mountn", 861.77,513.620,732,ec
FALSE,7,35,2,"mountn", 941.51,473.260,732,er
TRUE,7,35,2,"mountn", 852.54,177.590,732,gc
FALSE,7,35,2,"mountn", 883.88,158.200,732,gr
FALSE,7,35,2,"mountn",1173.30,226.050,732,hp
FALSE,7,45,4,"ncostl", 758.10,487.460,733,ec
FALSE,7,45,4,"ncostl", 940.57,402.880,733,er
TRUE,7,45,4,"ncostl", 765.75,148.340,733,gc
FALSE,7,45,4,"ncostl", 867.64,135.300,733,gr
FALSE,7,45,4,"ncostl", 915.45,241.500,733,hp
FALSE,5,20,5,"scostl", 883.04,450.270,734,ec
TRUE,5,20,5,"scostl", 857.93,466.690,734,er
FALSE,5,20,5,"scostl", 721.69,167.890,734,gc
FALSE,5,20,5,"scostl",1115.10,160.320,734,gr
FALSE,5,20,5,"scostl", 916.53,230.160,734,hp
FALSE,2,30,7,"mountn", 870.75,515.210,735,ec
FALSE,2,30,7,"mountn",1007.30,484.830,735,er
FALSE,2,30,7,"mountn", 738.50,159.970,735,gc
FALSE,2,30,7,"mountn",1020.60,166.460,735,gr
TRUE,2,30,7,"mountn",1012.20,253.630,735,hp
FALSE,3,60,3,"ncostl", 860.79,538.420,736,ec
FALSE,3,60,3,"ncostl",1023.30,457.650,736,er
FALSE,3,60,3,"ncostl", 846.48,190.040,736,gc
TRUE,3,60,3,"ncostl",1127.20,164.060,736,gr
FALSE,3,60,3,"ncostl",1190.80,239.170,736,hp
FALSE,3,45,7,"ncostl", 808.62,467.040,737,ec
FALSE,3,45,7,"ncostl",1139.40,510.480,737,er
TRUE,3,45,7,"ncostl", 850.50,196.080,737,gc
FALSE,3,45,7,"ncostl", 870.88,157.050,737,gr
FALSE,3,45,7,"ncostl",1101.60,215.360,737,hp
FALSE,4,65,7,"ncostl", 754.96,407.080,738,ec
FALSE,4,65,7,"ncostl", 942.35,419.320,738,er
TRUE,4,65,7,"ncostl", 722.37,171.300,738,gc
FALSE,4,65,7,"ncostl", 896.46,136.780,738,gr
FALSE,4,65,7,"ncostl", 944.47,194.230,738,hp
FALSE,5,40,5,"scostl",1012.90,583.310,739,ec
FALSE,5,40,5,"scostl",1118.80,470.650,739,er
FALSE,5,40,5,"scostl",1023.30,221.800,739,gc
FALSE,5,40,5,"scostl",1009.50,190.810,739,gr
TRUE,5,40,5,"scostl",1381.40,216.230,739,hp
TRUE,7,45,7,"valley", 883.34,398.650,740,ec
FALSE,7,45,7,"valley",1154.80,428.150,740,er
FALSE,7,45,7,"valley", 765.05,161.630,740,gc
FALSE,7,45,7,"valley", 885.92,147.800,740,gr
FALSE,7,45,7,"valley",1166.50,217.710,740,hp
FALSE,2,20,6,"ncostl", 884.08,478.360,741,ec
FALSE,2,20,6,"ncostl", 959.60,484.510,741,er
FALSE,2,20,6,"ncostl", 809.78,186.240,741,gc
TRUE,2,20,6,"ncostl", 935.83,162.860,741,gr
FALSE,2,20,6,"ncostl",1001.50,250.860,741,hp
FALSE,6,60,6,"ncostl",1124.90,515.790,742,ec
FALSE,6,60,6,"ncostl",1011.10,489.400,742,er
TRUE,6,60,6,"ncostl", 899.85,207.960,742,gc
FALSE,6,60,6,"ncostl", 957.74,166.530,742,gr
FALSE,6,60,6,"ncostl",1372.50,282.390,742,hp
FALSE,4,65,2,"ncostl", 909.68,484.210,743,ec
TRUE,4,65,2,"ncostl",1026.80,463.400,743,er
FALSE,4,65,2,"ncostl", 877.52,188.230,743,gc
FALSE,4,65,2,"ncostl",1008.30,159.820,743,gr
FALSE,4,65,2,"ncostl",1166.30,248.730,743,hp
FALSE,2,65,3,"valley", 709.61,462.830,744,ec
TRUE,2,65,3,"valley",1051.60,380.570,744,er
FALSE,2,65,3,"valley", 723.03,156.560,744,gc
FALSE,2,65,3,"valley",1020.20,153.940,744,gr
FALSE,2,65,3,"valley", 918.79,208.170,744,hp
FALSE,6,25,2,"mountn",1189.10,679.900,745,ec
FALSE,6,25,2,"mountn",1496.30,593.420,745,er
TRUE,6,25,2,"mountn", 970.14,241.500,745,gc
FALSE,6,25,2,"mountn",1100.60,183.710,745,gr
FALSE,6,25,2,"mountn",1534.60,279.370,745,hp
FALSE,7,45,6,"scostl", 828.14,381.250,746,ec
FALSE,7,45,6,"scostl", 766.75,415.360,746,er
TRUE,7,45,6,"scostl", 647.88,162.480,746,gc
FALSE,7,45,6,"scostl", 905.06,138.430,746,gr
FALSE,7,45,6,"scostl", 979.10,192.090,746,hp
FALSE,6,30,5,"ncostl", 838.00,471.890,747,ec
FALSE,6,30,5,"ncostl", 946.19,335.300,747,er
TRUE,6,30,5,"ncostl", 738.82,165.590,747,gc
FALSE,6,30,5,"ncostl", 829.23,143.750,747,gr
FALSE,6,30,5,"ncostl",1088.30,180.790,747,hp
FALSE,6,20,7,"valley", 885.40,523.650,748,ec
FALSE,6,20,7,"valley",1078.50,473.720,748,er
TRUE,6,20,7,"valley", 834.45,215.720,748,gc
FALSE,6,20,7,"valley", 945.29,167.750,748,gr
FALSE,6,20,7,"valley",1119.60,243.390,748,hp
TRUE,3,55,7,"ncostl", 840.43,465.600,749,ec
FALSE,3,55,7,"ncostl",1148.60,465.290,749,er
FALSE,3,55,7,"ncostl", 779.42,214.040,749,gc
FALSE,3,55,7,"ncostl", 971.71,135.880,749,gr
FALSE,3,55,7,"ncostl",1055.00,220.210,749,hp
FALSE,6,25,2,"valley", 743.24,428.830,750,ec
FALSE,6,25,2,"valley", 814.41,468.320,750,er
TRUE,6,25,2,"valley", 817.14,201.880,750,gc
FALSE,6,25,2,"valley", 906.93,149.850,750,gr
FALSE,6,25,2,"valley",1000.20,237.080,750,hp
FALSE,3,55,3,"scostl", 830.14,439.120,751,ec
FALSE,3,55,3,"scostl",1043.70,452.190,751,er
TRUE,3,55,3,"scostl", 774.65,165.770,751,gc
FALSE,3,55,3,"scostl", 897.12,152.650,751,gr
FALSE,3,55,3,"scostl",1127.00,223.510,751,hp
TRUE,5,55,5,"scostl", 596.88,386.580,752,ec
FALSE,5,55,5,"scostl", 838.83,293.310,752,er
FALSE,5,55,5,"scostl", 563.66,133.470,752,gc
FALSE,5,55,5,"scostl", 632.10,115.160,752,gr
FALSE,5,55,5,"scostl", 810.85,168.940,752,hp
FALSE,2,40,2,"ncostl", 738.92,370.550,753,ec
FALSE,2,40,2,"ncostl", 833.76,452.260,753,er
TRUE,2,40,2,"ncostl", 750.16,175.990,753,gc
FALSE,2,40,2,"ncostl", 726.23,128.140,753,gr
FALSE,2,40,2,"ncostl",1031.00,166.760,753,hp
FALSE,3,50,2,"ncostl", 758.61,413.990,754,ec
FALSE,3,50,2,"ncostl", 823.93,369.810,754,er
FALSE,3,50,2,"ncostl", 563.94,150.560,754,gc
TRUE,3,50,2,"ncostl", 825.67,140.700,754,gr
FALSE,3,50,2,"ncostl", 942.81,192.580,754,hp
FALSE,5,20,4,"mountn", 705.72,423.450,755,ec
FALSE,5,20,4,"mountn", 712.82,401.410,755,er
TRUE,5,20,4,"mountn", 600.16,140.330,755,gc
FALSE,5,20,4,"mountn", 872.89,137.630,755,gr
FALSE,5,20,4,"mountn", 800.38,183.470,755,hp
FALSE,4,30,3,"mountn",1067.80,538.210,756,ec
FALSE,4,30,3,"mountn",1171.70,503.690,756,er
TRUE,4,30,3,"mountn", 953.29,198.140,756,gc
FALSE,4,30,3,"mountn",1205.10,167.600,756,gr
FALSE,4,30,3,"mountn",1238.50,260.880,756,hp
FALSE,7,60,3,"ncostl", 789.40,376.770,757,ec
FALSE,7,60,3,"ncostl", 928.16,428.840,757,er
TRUE,7,60,3,"ncostl", 741.79,194.090,757,gc
FALSE,7,60,3,"ncostl", 977.64,174.410,757,gr
FALSE,7,60,3,"ncostl",1056.30,235.440,757,hp
FALSE,7,45,4,"ncostl", 968.98,668.130,758,ec
FALSE,7,45,4,"ncostl",1367.60,504.020,758,er
TRUE,7,45,4,"ncostl", 908.26,213.750,758,gc
FALSE,7,45,4,"ncostl",1205.00,199.230,758,gr
FALSE,7,45,4,"ncostl",1328.30,271.790,758,hp
FALSE,5,25,3,"scostl", 902.57,490.530,759,ec
FALSE,5,25,3,"scostl",1021.70,425.430,759,er
FALSE,5,25,3,"scostl", 807.54,165.480,759,gc
TRUE,5,25,3,"scostl",1102.40,153.560,759,gr
FALSE,5,25,3,"scostl", 986.77,196.190,759,hp
FALSE,4,30,7,"ncostl", 713.51,440.870,760,ec
FALSE,4,30,7,"ncostl", 981.98,367.440,760,er
FALSE,4,30,7,"ncostl", 663.54,133.080,760,gc
TRUE,4,30,7,"ncostl", 744.82,117.910,760,gr
FALSE,4,30,7,"ncostl", 934.65,207.860,760,hp
FALSE,3,30,3,"valley", 769.75,461.150,761,ec
FALSE,3,30,3,"valley", 987.65,480.860,761,er
TRUE,3,30,3,"valley", 788.48,146.920,761,gc
FALSE,3,30,3,"valley", 961.79,153.930,761,gr
FALSE,3,30,3,"valley", 959.09,221.630,761,hp
FALSE,5,60,2,"scostl", 809.28,532.150,762,ec
FALSE,5,60,2,"scostl", 899.95,543.520,762,er
TRUE,5,60,2,"scostl", 938.31,182.640,762,gc
FALSE,5,60,2,"scostl", 914.76,191.490,762,gr
